sola大阪,1,415,['2021-02-12'],男性凝视太恶心了 最后的煽情和强行升华主题也很恶心 从来没有觉得一部电影那么长 心疼我的长泽雅美要拍烂片 最后所有主角在东京塔强行装逼low爆了
KiKo,1,476,['2021-02-14'],“陈思诚最让我佩服的地方就是他能边恶心人边赚钱，还连续赚了三次。”（引用）
顾然啊,1,495,['2021-02-15'],陈思诚百亿票房在座的各位都有责任。
斯派克,1,446,['2021-02-14'],这样的电影真是精神污染
听萧雨,5,828,['2021-02-13'],"太矫情的豆瓣儿了，泪光闪闪的男女主都对簿公堂了，就可以了吧？让你笑了也可以了吧？没亲眼观看，真容易被你们带了节奏，这样真的好吗影评人们？你们收钱收的不违心么？
整个唐人街宇宙算是连上了，连唐人街神探里的人都连上了，不也是挺好的么（虽然不喜欢昊二那几个小奶狗）？还有华仔也出来了，春节需要这样的电影不是么？还这不好那不好，至于么？黑的挺惨，不至于6.1吧？"
Blue郑小杰,5,871,['2021-02-12'],很多人打低分是因为不如一和二，但我觉得一个系列电影保持了一贯水平的制作才是好看的标准，即便看起来不像一和二那么多推理，期待伦敦唐人街秦风和Q组织的如福尔摩斯莫里亚蒂般的智斗较量。
日光少女大佩妮,1,419,['2021-02-12'],辣鸡大烂片。。我特么大年初一浪费2小时看了个寂寞。
后自愈,2,352,['2021-02-13'],《唐人街探案》系列拍得最好的是邱泽主演的同名网剧的前八集，导演不是陈思诚。王宝强的角色令人生理不适，同样不适的还有“36D”这种恶俗却自以为是的笑话。中国男性创作者们，你们别太阳刚了！
Tiki-🐱,5,797,['2021-02-12'],陈思诚这次超出了我对他的期待，整个故事是真的好笑热闹，观众们看的确实开心，剧情也是国内工业化制作比较高的水准，并没把系列做成换壳作品，完全是有自己的独特元素在里面。剧情就不多剧透了，欢迎大家支持我老婆长泽雅美的作品！
雨人,2,370,['2021-02-12'],我不喜欢，但是票房会大卖，陈思成是个成功的商人
Caldey,5,785,['2021-02-12'],到了第三部，联动之前的前两部作品和网剧，《唐探》宇宙也越来越完整了，填完之前的老坑这部又挖了新坑，精心设计了很多情理之中意料之外的反转情节，各种细节和隐藏线索值得反复推敲，最最最值得一吹的是！终于有部电影，能统一我们全家的笑点，我妈她老人家看完之后高度表扬了我的选片眼光，朋友们快带爹妈去看，不亏。
一棵甜菜,2,369,['2021-02-12'],"张子枫 全片最佳 
但是作为一部名字叫“探案”的电影 
让观众一开始就猜到凶手是谁
是不是不太够意思😅"
Raven,5,768,['2021-02-12'],唐探3选片在东京就已经事半功倍！选角妻夫木聪简直就是买一送一双倍快乐！试问哪个集美没用过妻夫木聪边走边哭表情包？试问哪个集美不想弄哭五个扑水少年里的铃木！同样是邪魅狂狷却可以做到不油不腻的，除金城武之外，怕就只有妻夫小可爱了！
弗洛伊莓,2,351,['2021-02-13'],感觉王宝强比电影院里滋哇乱叫的小孩还招人烦
iain bot,2,341,['2021-02-13'],两颗星给真正在表演的几位日本演员，以后拍续集还是把中国演员去掉吧，除了屎尿屁开黄腔就是面瘫，一群人还不如客串的张子枫。
趣嘟嘟,5,428,['2021-02-12'],1，2的成功，让唐街宇宙世界慢慢搭建。神秘的Q，已经是串联起所有的案件线索和人物。两主线人物依旧，一边贺岁一边打怪升级。张子枫思诺的再次出现，和故事里各路人物，让剧情和叙事更饱满更有看点。而且3完全就是日向狙击！太吃这口了，妻夫木聪、长泽雅美、浅野忠信～～纯舔屏就已经是今年最值得反复刷的贺岁片！
陵师,1,338,['2021-02-12'],"只是椅子看不下去起疙瘩了动不动我都屁股都刺儿慌 真不是我尴尬坐不住"
cccfff,1,350,['2021-02-12'],没有零分可以打
康堤,2,315,['2021-02-12'],一部电影到底是怎么装进去这么多乱七八糟又毫无灵魂的东西的……
阿辽沙,1,325,['2021-02-12'],毫无质感与审美可言；情节生拼硬凑，过渡僵硬，缝合怪式的文本内容，配乐与影像不契合，又臭又多的硬广，推理丝毫不剩，喜剧部分也不堪入目，只剩下莫名其妙的打闹；第一部已经把陈思诚脑子里那点东西拍完了；跪着挣钱的典型，看不见任何诚意，中国的体制内电影工业需要更多对电影怀着热爱与热情的电影工作者。
YellowBig,5,738,['2021-02-12'],唐探宇宙的建立令整个系列环环相扣，能看出很多小彩蛋在电影其中。陈思诚好会编排故事，也很清楚观众喜欢看什么，笑点塞得足够满，谁想能到有生之年能看到刘昊然和王宝强在日本涩谷上演“速度与激情”，只不过是卡丁车对打自行车……
第九代玻璃柜,1,322,['2021-02-12'],懒得骂了，连带着对几个主演印象也变差，陈思诚你真不是个东西
座山喵,4,406,['2021-02-14'],"看不惯有人上纲上线的说唐探低俗。你们看欧美片的时候怎么不说那些白人讨论金发女郎36D的时候低俗了？只会舔国外的骂国内的？双标不要太明显。说殴打护士的也是故意黑吧，完全是剧情需要，她刚好是护士的职业而已。要是换成医院的保安被打还有人生理不适吗？全片那么多人被打，王宝强被相扑选手打了，泰国侦探也被打了，怎么没人生理不适？还有说关心护士姐姐最后怎么样了。。。拜托你先关心下你脑子是不是正常的好吗？喜剧效果看不懂？？王宝强被摔成那样还安然无恙的站起来了，照理剧情不是应该先去ICU住几天在回来？
电影不是没有毛病，但是何必鸡蛋里头挑骨头？本来给唐探三颗星的，无奈黑粉脑残太多。必须加一颗星。"
尘飞扬,1,337,['2021-02-13'],嗯，一部长达136分钟的抖音小视频。
神奇的mm,1,305,['2021-02-12'],还是没躲开续集烂尾的命，喜剧不像喜剧，悬疑又没有那个味道！！
magoo,1,297,['2021-02-12'],强行搞笑，烂梗堆砌，恶心-_-||
Miss鹅,5,722,['2021-02-12'],荧幕中王宝强、刘昊然的“舅侄组合”依旧是满满笑点和回忆感，一个大智若愚，一个结巴帅气但智商超高，这部的独特卖点在于其中参杂了很多日本当地特有的元素，比如日本的澡堂子、相扑、剑道、忍者…等文化特色在片中一一呈现，视觉上好满足，还有就是一直出现但又扑朔迷离的Q的身份，一直从网剧疑惑到电影，但是这种吊人胃口的剧情走向应该也是对唐探系列一直上头的原因之一哈哈，很强。
茉莉黄瓜,1,423,['2021-02-14'],垃圾玩意，怎么没有0星？
迷路的狴犴,1,294,['2021-02-12'],垃圾中的垃圾
怕黑的哥特,1,303,['2021-02-12'],最烂最泥一部，浪费时间
房子塌了,4,342,['2021-02-12'],这卡司阵容！日剧饭狂喜！麻酱、小七这种一线不用说了，惊喜的是还有铃木保奈美和三浦友和这些老戏骨
米仙子,1,289,['2021-02-12'],难看，明年别出来骗钱了，求您了
肖凯悦Sophia,1,406,['2021-02-16'],唐探3对女性也太不友好了。为一碗面跟流浪汉啪啪啪？偷水上摩托，还夹带一个比基尼美女？破案线索来个36D？老实说，我从来没get过唐探系列，陈思诚这人无论是言语表达上还是作品里都是极度自恋，以及恶俗仇女。然而他已经成为了中国第一位百亿票房导演，这世界我是愈发看不懂了。
逃跑艺术家,2,307,['2021-02-12'],まさみちゃん、真的是钱难挣屎难吃，但是老婆酱起码挣到了钱，而我一个普普通通想要在大年初一看到老婆酱的无辜小孩，又是犯了什么错要看两个小时性骚扰厌女屎尿屁电影收获坐骨神经痛。
小小巫,5,653,['2021-02-13'],有时间刷黑粉不如学学陈思诚好好搞创作
得未曾有。,1,383,['2021-02-14'],一个女的除了偷除了抢就没办法生存了？？小女孩看见她妈被强，还能在那里吃蛋糕？！看到这里我真的yue了。什么玩意儿。一星给刘昊然。😡
sli,1,280,['2021-02-12'],"等了一年就看到这个? 元素太过混搭, 主线反而不那么有意思."
艺萧Karen,3,328,['2021-02-13'],和平精英小队那里尴尬的我脚趾扣地 没这几个破玩意辣眼我能给八分
影志,4,173,['2021-02-12'],“善恶并非彼此对立，而是彼此纠缠”
Crush,2,282,['2021-02-14'],为什么要这样塑造女性角色啊，明明可以把苗子复仇的原因和方式写得更有张力，却拘泥于抛妻弃子拘泥于靠肉体上位。苗子她妈也是，怎么可能有女人愿意为了一碗荞麦面委身于流浪汉啊……广告植入看得人也很出戏
Kasschen,1,358,['2021-02-14'],傻逼电影，看完我也是傻逼
冰与火之歌,1,329,['2021-02-13'],尬出天际，竟然还打算出第四季，果然中国人智商税交得少
Enjolras,4,393,['2021-02-13'],"不知道大家为什么对唐探就苛刻一些？论故事性不输小说家，论搞笑不输李焕英，论卡司阵容更是春节档首屈一指，长泽雅美、妻夫木聪、浅野忠信、三浦友和、铃木保奈美，即使是日影也很难凑到这种阵容吧？
陈思诚对影片商业性的拿捏已经形成了一套围绕观众构建又不失自己风格的制作思路。喜剧的形式打底，更契合春节档阖家欢的需求，侦探故事的编排，让故事性足够曲折，夸张的人物设定，让每个角色特点鲜明，再加上两部电影一部网剧的耐心布局，更是让“唐探宇宙”这盘棋越下越大。
个人印象最深的两点，一是文咏珊饰演的母亲，戏份很少，但把那份悲苦表达得很好，另一个必须是刘德华的出场，太惊喜了，下一部会是在伦敦吗？能请到卷福就完美了！"
返始咏叹调,1,262,['2021-02-12'],这种片子能爆票房 那确实是对认真拍电影的人的一种羞辱 
茗柔儿,4,373,['2021-02-13'],这分数认真的吗？一个很合格的春节档喜剧风格的电影啊！缺点不是没有，但是怎么也值7.5以上的分数吧？其中日本演员演的真心非常好。当然我不是说中国演员演的不好，都很不错啊。还是很喜欢王宝强，个人风格真的很突出。
你吃黄连,3,279,['2021-02-14'],这个密室在柯南里被破解都不用10分钟。
小短发,1,301,['2021-02-13'],真不行，再也不想看这种哭笑不得的电影了，特别是好不容易强迫自己要入戏了，强行插入个跑车F4，什么玩意啊。这就算了，船上呕吐戏一笔带过不行吗，居然大特写了将近一分钟，整个电影院的人都感觉不适。最最忍不了的是殴打女护士那段，这能过审？网友们可不愿意了。
汽水。橙,1,267,['2021-02-12'],乱七八糟，什么都有一点，就是没有电影。
Tues.,5,349,['2021-02-12'],昊然弟弟实在是太适合秦风这个角色了！第三部比第二部强了太多，和第一部水准差不多。
豆友184031295,1,264,['2021-02-12'],难看死了，滚
桔子不是唯一的,4,327,['2021-02-13'],"豆瓣是不是太文艺了，

大过年的，看两小时这个，哈哈乐一乐，感情动一动，脑洞开一开，不挺好的吗？"
肉肉开始甩肉,3,277,['2021-02-14'],谁能告诉我那个和平精英是什么鬼...
韩小四,3,281,['2021-02-12'],陈思诚用一大堆的名贵食材，做了一盘西红柿炒鸡蛋。欢迎收看唐人街探案之日囧
我叫凌可可,1,324,['2021-02-15'],剧情乱七八糟，黄色废料满天飞！以后这种烂片别出国取景了！丢人！ps：谁给你刷负分了，难看是真的难看，就算是黑你也是自来黑。
昭和惊弓鸟,2,232,['2021-02-12'],这已经不能叫植入广告了，根本是电影里插播广告，完全影响到人物行为逻辑那种程度，笑闹的部分一如既往地生硬、低级且割裂，推理案件部分又像是陈年故事会杂志里杂糅出来的奇情逸事，最后还极其诡异地串了一段mj金曲呼吁世界和平，各种场景、人物的跳跃有一种拍旅游纪录片的体验。当然，唯一还算误打误撞撞对的，是陈思诚那套大红大绿的审美摆在东京这个城市还意外般契合，甚至包括王宝强那聒噪夸张的表演。
平淡奥赛罗,1,286,['2021-02-13'],我无法形容了，太难看了，我好久没打一星了
满洲里有象,2,276,['2021-02-14'],油腻导演自我陶醉之作
品十七,1,318,['2021-02-13'],强行贺岁、强行推理、强行大场面、强行催泪、强行升华、强行宇宙，只有一星对得起它
CDiii,1,307,['2021-02-15'],陈思诚有事吗？对女性的物化实在令人想吐，从长泽雅美出场被调侃胸部，到水里令人不适的镜头扫视，还有王宝强那个角色说要麻酱改国籍才会考虑她（？？），导演对日本的全部理解都来源于自己对着日本小电影发情的青春回忆吧。刘昊然在该片的演技甚至还比不上参加明星大侦探。真是受够了……呕！
小白,5,647,['2021-02-14'],"大家都好严格啊，我觉得很好看誒…

这种搞笑我不觉得尬，医院停尸房那段真的笑到肚子疼，最后煽情又把我整哭了，可能最近见不得凄美的爱情吧…

野田昊啊我天，花蝴蝶哈哈哈，好帅额！原来我就喜欢这种骚里骚气的😂"
✨,2,249,['2021-02-15'],借用鲁迅的一句话：我只觉得他们吵闹
西帕克,4,300,['2021-02-12'],非常惊喜，国产大片中质量极佳的一部。大量喜剧梗适合阖家观看，推理部分展现也颇有新意。最难得的是，揭秘Q的部分作为悬疑外的另一条线，一步步将秦风的角色引入残酷现实。将电影主题更加升华，变成了更广义的关于人是否有资格审判他人的讨论。结尾可以看出侦探团已完全成型，第四集势在必发了。
车厘子终结狂魔,1,237,['2021-02-12'],垃圾东西，喜欢看这个的都是书币吧，刘昊然好丑啊，看的想吐。
Jayeor,1,250,['2021-02-12'],元素太多驾驭不过来的失败商业之作 。
"I,suizi.",1,268,['2021-02-13'],用一部烂片涮了12亿，陈思成完成了一场完美的犯罪。
Davidc,1,250,['2021-02-12'],寻思陪媳妇看个贺岁的。结果不搞笑，剧情也垃圾。带了孩子看，也不太适合。坠楼的镜头放了两次。太平间的搞笑也不怎么样。哎，不能为了看电影而看电影，被恶心到了。
victor,1,262,['2021-02-13'],负分电影。整部电影充斥着物化女性、低俗玩笑、广告植入、佛棍基督棍思想、刻意煽情、卖弄哲学，毫无剧情可言，喜剧片侦探片它通通不配，电影它都不配，就是哗众取宠，滑天下之大稽！如今此等电影竟能过审，还能在春节档上映，收获如此的票房，为中国电影行业感到悲哀，为被鸩毒颇深的人民悲哀，这就是娱乐至死！
六号位暴伤歌姬,1,269,['2021-02-15'],比第一部差的太远 东鹏特饮和平精英 合着我看得是个综艺？ 单身母亲带女儿就必须出卖自己身体 都是有手有脚四肢健全搁您脑袋子里净是些腌臜破事儿呗？
胖子,2,230,['2021-02-12'],我承认陈思诚确实聪明，商业片的元素他都考虑到了，但你要是觉得他有才华那你肯定是瞎了。
Ou,1,171,['2021-02-12'],唐探宇宙！！！！！！！！！！！！！！的坍缩
江湖骗子,1,271,['2021-02-13'],有些情节很膈应，打女护士那里真的很恶心。希望没有4 三部够了。
孟菠萝 不能说,3,269,['2021-02-13'],"推理没有新意，我杀我自己不能算第14个密室吧，猜都猜到了。说实话，但凡警察法医认真点根本不用侦探出场，线索太明显了：指纹、缺了一块的玻璃屏风、头部伤口、被刺了两次的伤口、车里唐仁一找就找到的凶器。
搞笑的桥段老套，比如停尸房偷尸、闹市撒钱都能看到很多电影的影子。
总是盯着女人的胸，用女性的身体做笑点很下三滥和低俗，很过时了
Q那里也很无语，一群人戴着斗篷围一圈坐，压根没有正经反派的样子，刘德华出来之后更是觉得就是闹剧了
杀人动机那里很老土，故事太老套了，这个故事压根就没有逻辑，吃荞麦面那里滤镜加得像广告一样。
呕吐那里非常恶心。
配乐很敷衍，根本做不到完美融合，像硬加进去的。
总之就是部贺岁一次性片，像塑料袋一样，骗到观众看一遍就算。
日本演员演技都挺好，刘昊然表演层次显然不够，还得再磨练。"
蓝石头,1,222,['2021-02-12'],很难想象，把三浦友浅野忠信妻夫木聪染谷将太长泽雅美铃木保奈美合到一起的第一个人居然是陈思诚。也很难想象，有他们在一起的电影也能是垃圾。陈思诚果然是不出意料的恶俗油腻无聊傻逼。但是！还是要说的是！铃木保奈美和长泽雅美还是美的！！铃木保奈美笑的时候我觉得时间在她身上一点都没有走过，还是那个赤名莉香。这颗星全部给日本演员，他们可能是本片唯一能看的部分。
如是我文,1,200,['2021-02-12'],大过年的出这么高票价，还上这种烂片，晦气。
Pho，z,4,107,['2021-02-14'],能在春节档看到这样能让我开心笑几次的电影挺好的啊，剧情没啥硬伤，到了笑点全场都是笑声，水军是真多
一口吃掉小蛋糕,5,181,['2021-02-12'],唐探3能看得出陈思诚打造唐探宇宙的野心，世界名侦探排行榜的逐步拓展，Q的身份揭晓，都为以后故事能延展埋下了更多的伏笔
刘康康,3,37,['2021-02-13'],作为推理迷，此片伤害性不大，侮辱性极大，希望约翰·狄克森·卡尔和森村诚一的书粉谨慎选择观看本片。密室诡计的水平从第一部的青崎有吾迅速滑向了青山刚昌，略等于柯南某一集，不知道陈思诚哪来的自信说不属于卡尔的密室讲义里的任何类型，我怀疑他和编剧都没认真读过《三口棺材》。最后那个破煽情理由也不知道怎么好意思碰瓷《人证》的草帽歌，我看好几个影评人友邻能把这个煽情上升到日本战后遗孤问题，真的大可不必，拔太高了。作为麻酱的粉丝……算了，不说了，都是泪。喜剧部分倒是有进步，医院电梯那场戏写得还行，但小护士莫名其妙被揍一顿其实设计得不好，最好是之前有点道德瑕疵的人，挨整会更引起大家发笑。
圈圈有快递,1,107,['2021-02-13'],"畸形发展的国产电影，傻大白无头脑的搞笑占据榜首，排片资本说了算，一片独大！这样的电影只能在国内看看、国外根本没市场、不要以为票房那么高就得瑟，实际上把全国人民笑点都拉低了！！为笑而逗！移出贺岁档上映。你看唐三有几个亿？因为没有选择。
中国的电影市场太好了。希望这么好的市场能够孵化出一些世界一流的中国产电影，而不是成就一些庸片、中国还要能出一批世界一线的导演和演员明星，要能够给全球电影市场带节奏。否则，这么好的市场白瞎了。政治制度不同，但各个社会里爱恨情仇的缘由，人们的危机感，很多都触及的是人类共同价值。中国的国产电影，加油啊。"
吴明,1,72,['2021-02-12'],看完这片比看完《2001太空漫游》需要更大的耐心
你看不到我,1,98,['2021-02-14'],人生有几个136分钟我却拿来其中的一个136分钟看了这部爆烂电影 陈思诚你真的不行 只是有几个烂钱肚子里却没有五毛的墨水 请不要强行搞什么唐探宇宙了容不下你的 还蛮想知道给了日本片方多少钱啊来演这种侮辱性极强的电影 不过拿钱办事儿每个日本演员确实都认真完成工作了 演技高光时刻基本都是人家贡献的
电影幕后故事,3,61,['2021-02-13'],长泽雅美那几分钟是真正的演技高光。但是这个系列到第三部感觉完全跑偏了
frozenmoon,3,52,['2021-02-13'],唐探已经是一个可以自我生长的系列了。这一部对于春节档来说肯定及格了。
阿弥陀佛,1,109,['2021-02-14'],一边看电影一边打一星，王宝强的装傻充愣已经到了恶心的地步，充满了对他国文化的恶意揣测，可惜了我长泽雅美女神
保护鸡蛋,2,76,['2021-02-13'],花钱找罪受
漫然吾往矣,5,157,['2021-02-13'],很好看啊，不知道为啥这么多酸货
Spreewald,2,75,['2021-02-12'],中日演员大银幕演技大比武，一星给染谷将太
满城风絮o,2,81,['2021-02-12'],全剧最佳长泽雅美...其他的是我期待太高了吗？？
😕,1,88,['2021-02-13'],能不能…不要再出来恶心人了…是真的很难看啊，我就说一点。一个混到日本警视厅高层，且如此有前途之人，为了一个刘昊然放弃了自己的所有，就很脑瘫…
天下,1,90,['2021-02-13'],胡搞的过期产品。太差了。
Envy Ryu,4,90,['2021-02-13'],对唐探这个IP多喜欢就多想对陈思诚说一句耗子尾汁，希望他这部赚够钱了下一部能真正用点心，要求不高，唐探网剧前八集那个水平就行，少接点植入广告，少塞点资源咖！毕竟电影这个商业艺术再商业它也得达到艺术门槛的最低限。
Grey Matter,1,115,['2021-02-14'],油腻，低俗；刘昊然你提高提高演技吧，演的什么玩意儿
被窝冒险家,5,93,['2021-02-12'],全都是我喜欢的亚洲演员！王宝强刘昊然就不不用说，这俩老搭档都是熟面孔，麻酱长泽雅美、小七妻夫木聪、三浦友和，要颜值有颜值要实力有实力，在一部电影里把亚洲国家的这些演员全部聚齐真的太难得了
提香,2,68,['2021-02-12'],过年也没这么乱
黑白植物,1,97,['2021-02-14'],失望透顶！！！王宝强演的太猥琐了导致我现在对他本人都很反感……全程笑点离不开屎尿屁和下三滥的颜色废料，作为女生真的笑不出来，母亲为了一碗面被流氓欺辱，这就是出轨导演的三观吗？在这膈应谁呢
梦魇马戏团,1,188,['2021-02-13'],刘昊然在电影一开始就提到了「奥卡姆剃刀原则」：若无必要，毋增实体。整部电影，都在违背这个原则。以及陈思诚你有没有想过，如果你想了一个密室案子，它不属于密室讲义的13种，它有没有可能就……就不是密室？
人间惆怅客,5,297,['2021-02-12'],这次的笑点更加密集，四个侦探三国语言battle辩论的那段太好笑了，而且老歌系列又出新曲，路边的野花不要采配上长泽雅美有一种奇怪的笑点，我笑到全场最大声。
误痴夏日,3,200,['2021-02-12'],"如果早知道会出现和平精英五人组，我不会买票的。
这电影前后割裂太严重，远不如第一第二部
咋说呢，白瞎了我染谷将太"
胡益达,2,156,['2021-02-12'],陈导可以去导春晚了，做电影不合适
想变成猫,2,197,['2021-02-13'],没有人性，也没有审判，有的只是哗众取宠，有的只是赤裸裸的圈钱野心。内容全是套路，肤浅得让我觉得Q组织是一群中二少年。其实我就想知道，那个护士小姐姐是不是还活着～
纯情少年李八唧,1,193,['2021-02-12'],花70块钱看这么个玩意……混乱 无序 以及 如果是东出昌大和小日向文世参演的话 就可以无缝衔接《行骗天下》了 达子最后出大招骗了三浦友和3亿日元 再以及 我们真的拍不出漫画感啊！
友邻广播,2,9,['2021-02-14'],破案！？？？？ 大失所望
拾光先生,2,155,['2021-02-12'],这么无聊尴尬的电影也能这么高票房 ，只能说中国的观众 审美太低价了 ！
汤三少2012,1,165,['2021-02-12'],我就知道他营销到第一天十亿票房就是烂
已注销,1,195,['2021-02-14'],把辱女当有趣，太恶心了
纯真博物馆,1,205,['2021-02-14'],电影之烂，烂过臭鸡蛋
心蓝➸,1,154,['2021-02-12'],1算是正儿八经破案加笑料，特别是开放式结尾炸裂，2就记住了肖央，其他尬的不行。。3尼玛能叫电影？就低俗恶心，观众尬的笑不出声，演员自己像过年。。哎。
youth,2,157,['2021-02-12'],陈思诚真是个鸡贼又油腻的中年大叔，他知道拍什么能让观众嗨起来，一股脑的堆砌所有日本的元素，他知道什么人会让人惊呼，彩蛋让Andy客串，让程潇莫名其妙的出镜，如果秦风在那一刻黑化了，这将是他职业生涯最牛逼的情节设计，可惜了，才华这种东西还是要让位于票房，心中有一个理想，那一定是票房大卖吧。仿佛就是一台春晚，每隔几分钟一个大咖就出现，而且出现的毫无意义。
小明同学,1,151,['2021-02-12'],真的烂
sakanagill,1,201,['2021-02-14'],巨猥琐的一部电影 对所有女性角色都是窥淫拍法……足以见得陈思诚其人素养之低下……看完最同情佟丽娅
下一秒治好懒病,3,159,['2021-02-12'],日本演员们拉高了一部电影
Kikiery,3,221,['2021-02-13'],太尴尬了，这么多广告，以及拿女性开玩笑，真的很油腻。还有五大灵童啥的，完全没有出场的必要，强行加入。电影院座无虚席，就这样的质量对得起观众吗。后期强行煽情，世界和平。行吧，就这样吧。多给一星给日本的演员们，演的比中国的演员们好太多了。
罅天暗房,5,194,['2021-02-12'],喜剧感也依旧，电梯间的戏真的包袱满满，整个电影院都笑得很开心。另外对我来说在日本取景也太有代入感了。很多场景都是平时会去的地方。在pachinko里和开卡丁车这个让人很惊喜，可以说是相当深入当地文化了。
_Extra_ONE,3,182,['2021-02-14'],no 真的不行 冲着昊然弟弟和宝强同志的系列组合打及格 小林酱妈妈的故事真的体现了导演深深的直男癌情怀 女人为了给孩子吃饭就是出卖肉体 这种桥段演了一万年了tm不腻吗 笑贫不笑娼 你就是真的去卖 你能不能给估算下自己的价值和生活需求 就为一碗面 吃了这顿就没下顿 导演就觉得女性是这么低智商的存在
普通用户,5,385,['2021-02-15'],本来想打四星，但自己看完之后觉得一星恶评也是离谱，就五星拉一把叭
阿醅外传,1,169,['2021-02-12'],太难看了，狂玩手机，过年电影票还辣么贵，糟蹋日本帅哥美女演员了。
宅叔怕狗,4,198,['2021-02-14'],那些打不及格的人认真的？？ 本来想给6.5分，那么多人尬黑，那我就8分吧
李梦,4,103,['2021-02-13'],"陈思诚真的创造了一个唐探宇宙，好笑又好哭。

好喜欢长泽雅美啊，她那句，你不能对我负责为什么要把我带到这个世界来？

快哭晕在厕所里了。"
Jpotato0o,2,156,['2021-02-12'],浪费了这么好的故事背景 拍了个不清不楚的密室 最后强行秀了个脸 真当自己建国大业
面,2,137,['2021-02-12'],莫名其妙这四个字用来形容这部电影真的最好不过了
不文艺的青年,1,163,['2021-02-12'],太烂了，不会有下次了，坑钱玩意！
沐浴阳光,1,178,['2021-02-13'],不尊重女性
👑,1,175,['2021-02-13'],就这居然还有下一部？恰烂钱也不是这么恰的吧
蒲苇散人,1,168,['2021-02-15'],诸如此类的电影能大行其道，背后折射的是大部分观众审美的低下，当以后的银幕上全是这种风格的片子，我宁愿再也不踏入电影院
想恰酒酿圆子,5,213,['2021-02-12'],比1和2都要好看。情节紧凑一环接一环，长泽雅美三浦友和我吹爆！！最后的彩蛋我鸡皮疙瘩都起来了………说好不剧透就是不能剧透，唐探4啥时候安排！！！
韦斯安徒生,5,371,['2021-02-12'],"唐探这盘棋，大的已经有些吓人了！
这一部无论是案件、场面还是格局，都远胜于第二部。
以悬疑推理引入，用动作冒险散展开，加喜剧元素娱乐，唐探这套模式在这一部中彻底成型，这也是唐探达到这种体量后的一种必然。
《唐探3》证明了，这个系列是能撑起如此大野心的，真的可以向外扩展出一个广阔的电影世界，甚至能真的打造出一个属于中国电影的自研“宇宙”。
总而言之，但凡看了《唐探3》，你就很难不期待《唐探4》会讲述怎样一个故事，又有哪些角色会加入其中，由谁扮演。"
剑者心之刃也,1,139,['2021-02-12'],"对不住票钱。
真真的一部不如一部。
真是一坨屎也敢上春节档圈钱。"
xxxxin1,5,349,['2021-02-13'],客观摸良心 7分是有的 推理部分的确有点弱 但是日本几个演员确实演技厉害 停尸间桥段的节奏和梗都很不错 我就是有点奇怪 有几段剧情节奏和风格完全不同 是不是换了副导执拍的 总的来说谈不上惊喜 也谈不上失望 但是为了对抗无脑黑 我无脑地在这里给满分
水鱼宝宝,2,158,['2021-02-15'],警察连瓶子的指纹都不查，尸检也查不到后脑勺的伤。扣车警察也不查车上的物品。开头就能猜到凶手是谁。明明警察就能办的简单案子，非搞的全员智障。。。。。
孤狼,2,161,['2021-02-12'],除了Q是谁毫无看点，最重要这部陈思诚真的拍的很厌女 反派 花瓶 花痴 无能力不能控场，除了第二部kiko在这里当了工具人，所有女性角色都很让我不适！
低首尘埃,1,200,['2021-02-16'],本人舍身试片，向豆瓣的482位关注者发送一星信号，不要给陈思诚送一分钱。
Jeannels,4,153,['2021-02-12'],"虽然延了一年，《唐人街探案3》很耐心也很有信心，它的确适合春节档，能释放最大威力，拥抱尽可能多的观众。

系列电影享受前作累积果实，也承受续集期待值压力。这部用了三个大招解决问题。一个是换地儿，去东京，冒险式旅游，提供新鲜感。再一个是加量，阵容升级，重量级演员不少，在全亚洲的咖位都不低，角色也不是充量客串，都有承担重要功能，比如长泽雅美不仅仅负责美，她更重要的是担任一个情感着落点、谜底驱动力。

最后一个是格局扩展，搞好喜剧和推理本分的同时，侦探宇宙亮相，还整出更大的善恶对决。个例案件基于具体人物的复杂人性，一系列案件则可描出宏观特点了。什么是完美犯罪？存在吗？秦风（刘昊然）对完美犯罪的看法变了？案件终可解开，人性却是无序的？唐探宇宙的架子搭起来了，后面的续集或衍生片一定会继续探讨。"
大菠萝,2,144,['2021-02-12'],"刘德华的恭喜你发财2分
长泽雅美等日本演员2分"
㈠棵,1,188,['2021-02-14'],真的短评不够骂 我都想写千字长评骂 剧情有多脑瘫我就不说了 就单说陈思诚从视觉语言里溢出来的对于女性的油腻和轻佻 真的根本不能再更可恶 2021年了 还能用这么低级的趣味讨好男性观众 影院里每一次因此爆发的笑声都让我感到一阵恶寒 每一个青少年被这样的影视作品引导三观都让我感到绝望 每一种艺术都需要天赋我觉得他没有 他甚至不沾边 上一部抄双瞳我没敢骂 这一部之后他再拍一部电影都该死
我们都是工具人,1,154,['2021-02-12'],逻辑混乱，搞笑桥段少，广告插入严重，和前两部相比差了太多了陈思诚也已经江郎才尽了。
Bei,1,160,['2021-02-12'],难看到我不相信这是唐探！！！
